zip_code,owner_occupied,gross_area,total_value,bed_rms,full_bth,half_bth,kitchens,total_num_rooms,fireplaces,num_parking,floor_number,building_age,remodel_age,ac_type_rank,overall_condition_rank,heat_type_rank,land_use_description_rank,zipcode_4tier_rank,adjusted_tax
02122,0,5798.0,950000.0,9.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,125.0,125.0,0,3,5,4,3,11001.0
02122,0,5903.0,1150400.0,7.0,5.0,1.0,2.0,12.0,1.0,4.0,2.5,125.0,9.0,1,4,6,3,3,13321.63
02122,0,3872.0,649300.0,3.0,2.0,0.0,2.0,9.0,0.0,2.0,2.5,125.0,20.0,0,3,6,3,3,7518.89
02122,0,5478.0,639700.0,5.0,2.0,1.0,1.0,11.0,1.0,2.0,2.5,105.0,21.0,0,3,6,2,3,7407.73
02122,1,1955.0,495000.0,2.0,2.0,1.0,1.0,5.0,0.0,1.0,1.0,20.0,20.0,0,4,5,1,3,1747.8900000000003
02122,0,1315.0,514300.0,2.0,2.0,1.0,1.0,5.0,0.0,1.0,2.0,20.0,20.0,0,4,5,1,3,5955.59
02122,1,1459.0,588400.0,2.0,2.0,1.0,1.0,5.0,0.0,2.0,3.0,20.0,20.0,1,4,5,1,3,2829.46
02122,0,5664.0,1002600.0,8.0,3.0,0.0,3.0,17.0,0.0,0.0,3.0,120.0,26.0,0,3,5,4,3,11610.11
02122,0,1273.0,392900.0,4.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,120.0,6.0,1,4,5,1,3,4549.78
02122,0,1301.0,404100.0,4.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0,120.0,6.0,1,4,5,1,3,4679.48
02122,1,1301.0,414200.0,4.0,1.0,0.0,1.0,6.0,0.0,0.0,3.0,120.0,6.0,1,4,5,1,3,812.2200000000003
02122,1,6450.0,838900.0,5.0,3.0,0.0,3.0,13.0,0.0,1.0,2.5,125.0,125.0,0,3,6,4,3,5730.249999999999
02122,0,8212.0,1299400.0,9.0,4.0,0.0,3.0,19.0,0.0,0.0,2.5,120.0,6.0,1,4,5,4,3,15047.05
02122,1,5406.0,1096600.0,8.0,5.0,2.0,2.0,14.0,2.0,2.0,3.0,7.0,7.0,1,4,5,3,3,8714.41
02122,1,5730.0,973800.0,5.0,3.0,0.0,3.0,7.0,0.0,5.0,2.5,125.0,10.0,0,3,6,4,3,7292.39
02122,0,6314.0,1136800.0,9.0,3.0,0.0,3.0,18.0,0.0,0.0,3.0,120.0,120.0,0,3,5,4,3,13164.14
02122,0,5265.0,826000.0,4.0,2.0,0.0,2.0,8.0,0.0,4.0,2.5,125.0,125.0,0,3,6,3,3,9565.08
02122,0,1000.0,344300.0,2.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,120.0,20.0,0,4,6,1,3,3986.99
02122,1,980.0,319400.0,2.0,1.0,0.0,1.0,5.0,1.0,0.0,2.0,120.0,20.0,1,4,6,1,3,-285.5500000000002
02122,1,900.0,361300.0,2.0,1.0,0.0,1.0,5.0,1.0,0.0,3.0,120.0,20.0,0,4,6,1,3,199.64999999999964
02122,0,1470.0,345600.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,38.0,38.0,0,3,5,1,3,4002.05
02122,1,1470.0,439400.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,2.0,38.0,26.0,0,3,5,1,3,1104.04
02122,0,1470.0,377800.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,3.0,38.0,38.0,0,3,5,1,3,4374.92
02122,0,2131.0,524800.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,3.0,22.0,22.0,1,4,6,1,3,6077.18
02122,1,2080.0,524800.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,3.0,22.0,22.0,1,4,6,1,3,2092.9700000000003
02122,0,4874.0,945600.0,6.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,120.0,19.0,0,3,5,4,3,10950.05
02122,0,5223.0,1022700.0,8.0,3.0,0.0,3.0,14.0,0.0,0.0,3.0,120.0,12.0,0,4,5,4,3,11842.87
02122,0,5220.0,1062200.0,9.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,117.0,12.0,0,3,5,4,3,12300.28
02122,1,5298.0,1019700.0,9.0,3.0,0.0,3.0,15.0,0.0,2.0,3.0,120.0,11.0,0,3,5,4,3,7823.910000000001
02122,0,6155.0,1024600.0,9.0,3.0,0.0,3.0,18.0,0.0,0.0,3.0,120.0,120.0,0,3,5,4,3,11864.87
02122,1,1500.0,287600.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,125.0,22.0,0,4,6,1,3,-653.8000000000002
02122,0,1350.0,258000.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,125.0,22.0,0,4,6,1,3,2987.64
02122,1,1215.0,273900.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,125.0,22.0,0,4,6,1,3,-812.44
02122,0,6197.0,1060000.0,9.0,3.0,0.0,3.0,18.0,0.0,0.0,3.0,120.0,27.0,0,3,5,4,3,12274.8
02122,1,6267.0,1076800.0,9.0,3.0,0.0,3.0,18.0,9.0,0.0,3.0,120.0,120.0,0,3,5,4,3,8485.130000000001
02122,0,6197.0,1117000.0,9.0,4.0,0.0,3.0,18.0,0.0,0.0,3.0,120.0,20.0,0,3,5,4,3,12934.86
02122,0,6227.0,1056900.0,10.0,3.0,0.0,3.0,19.0,0.0,0.0,3.0,120.0,120.0,0,3,5,4,3,12238.9
02122,0,6197.0,1222800.0,9.0,3.0,0.0,3.0,12.0,0.0,0.0,3.0,125.0,14.0,0,4,5,4,3,14160.02
02122,0,6197.0,1065900.0,9.0,3.0,0.0,3.0,18.0,0.0,0.0,3.0,115.0,14.0,0,3,5,4,3,12343.12
02122,0,6197.0,1033100.0,9.0,3.0,0.0,3.0,18.0,0.0,0.0,3.0,120.0,120.0,0,3,5,4,3,11963.3
02122,0,6215.0,1045400.0,6.0,3.0,0.0,3.0,18.0,0.0,0.0,3.0,120.0,26.0,1,3,5,4,3,12105.73
02122,0,6256.0,916900.0,9.0,3.0,0.0,3.0,18.0,0.0,4.0,3.0,120.0,120.0,0,3,6,4,3,10617.7
02122,0,5148.0,1022900.0,6.0,3.0,0.0,3.0,15.0,0.0,6.0,3.0,120.0,35.0,0,3,6,4,3,11845.18
02122,1,5176.0,911200.0,6.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,3,6567.4800000000005
02122,1,5136.0,952200.0,6.0,3.0,0.0,3.0,15.0,0.0,1.0,3.0,120.0,120.0,0,3,5,4,3,7042.259999999999
02122,1,5329.0,979400.0,6.0,3.0,0.0,3.0,15.0,0.0,1.0,3.0,115.0,115.0,0,3,5,4,3,7357.240000000001
02122,0,4905.0,854100.0,6.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,115.0,115.0,0,3,5,4,3,9890.48
02122,0,900.0,424400.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,125.0,21.0,0,4,5,1,3,4914.55
02122,0,900.0,434100.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,125.0,21.0,0,4,5,1,3,5026.88
02122,1,900.0,445000.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,125.0,21.0,0,4,5,1,3,1168.8900000000003
02122,1,967.0,409400.0,2.0,2.0,0.0,1.0,5.0,1.0,0.0,1.0,125.0,20.0,1,4,5,1,3,756.6400000000003
02122,0,967.0,441200.0,2.0,2.0,0.0,1.0,5.0,1.0,1.0,2.0,125.0,20.0,1,4,5,1,3,5109.1
02122,0,967.0,498700.0,2.0,2.0,0.0,1.0,5.0,1.0,0.0,3.0,125.0,20.0,1,4,5,1,3,5774.95
02122,0,5329.0,1078800.0,7.0,3.0,0.0,3.0,15.0,0.0,1.0,3.0,105.0,32.0,0,4,5,4,3,12492.5
02122,0,898.0,415100.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,1.0,115.0,21.0,1,4,5,1,3,4806.86
02122,1,898.0,435700.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,2.0,115.0,21.0,1,4,5,1,3,1061.1899999999996
02122,1,898.0,482900.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,3.0,115.0,21.0,1,4,5,1,3,1607.7699999999995
02122,0,4623.0,943900.0,6.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,115.0,21.0,0,3,5,4,3,10930.36
02122,0,5162.0,1074900.0,9.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,120.0,36.0,0,3,5,4,3,12447.34
02122,0,5179.0,987000.0,9.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,120.0,7.0,0,3,5,4,3,11429.46
02122,1,927.0,398300.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,120.0,12.0,1,3,5,1,3,628.1000000000004
02122,1,932.0,417100.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,120.0,12.0,1,3,5,1,3,845.8000000000002
02122,1,1062.0,467000.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,3.0,120.0,12.0,1,3,5,1,3,1423.6499999999996
02122,1,5209.0,905000.0,6.0,3.0,0.0,3.0,12.0,0.0,0.0,3.0,120.0,38.0,0,3,6,4,3,6495.69
02122,0,5253.0,990300.0,6.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,120.0,120.0,0,3,5,4,3,11467.67
02122,1,1008.0,367100.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,120.0,15.0,1,3,5,1,3,266.8100000000004
02122,0,1008.0,376800.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,120.0,15.0,0,3,5,1,3,4363.34
02122,0,1008.0,313900.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,120.0,37.0,0,3,5,1,3,3634.96
02122,1,995.0,394800.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,120.0,8.0,0,4,6,1,3,587.5699999999997
02122,0,922.0,329100.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,120.0,23.0,0,4,6,1,3,3810.98
02122,1,922.0,394500.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,120.0,15.0,0,4,6,1,3,584.1000000000004
02122,0,5237.0,921100.0,7.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,120.0,120.0,0,3,6,4,3,10666.34
02122,0,966.0,337000.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,120.0,24.0,0,3,5,1,3,3902.46
02122,0,966.0,347100.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,120.0,24.0,0,3,5,1,3,4019.42
02122,1,5253.0,891800.0,6.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,120.0,120.0,0,3,6,4,3,6342.830000000001
02122,0,952.0,353100.0,2.0,2.0,0.0,1.0,8.0,0.0,0.0,1.0,120.0,26.0,0,4,6,1,3,4088.9
02122,0,952.0,304700.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,120.0,26.0,0,4,6,1,3,3528.43
02122,1,952.0,358000.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,120.0,4.0,0,4,6,1,3,161.4300000000003
02122,1,5428.0,1069300.0,6.0,3.0,0.0,3.0,15.0,0.0,3.0,3.0,120.0,23.0,1,3,5,4,3,8398.279999999999
02122,1,5500.0,935100.0,6.0,3.0,0.0,3.0,15.0,0.0,3.0,3.0,115.0,115.0,0,3,5,4,3,6844.240000000001
02122,1,5056.0,852100.0,6.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,115.0,6.0,0,3,5,4,3,5883.099999999999
02122,1,925.0,400800.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,1.0,120.0,20.0,1,3,6,1,3,657.0500000000002
02122,1,925.0,420100.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,2.0,120.0,20.0,1,3,6,1,3,880.54
02122,0,1024.0,436800.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,3.0,120.0,20.0,1,3,6,1,3,5058.14
02122,1,910.0,422800.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,1.0,115.0,19.0,1,3,6,1,3,911.8100000000004
02122,0,910.0,443600.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,2.0,115.0,19.0,1,3,6,1,3,5136.89
02122,0,910.0,454300.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,3.0,115.0,19.0,1,3,6,1,3,5260.79
02122,0,1042.0,373100.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,120.0,23.0,1,4,6,1,3,4320.5
02122,0,1042.0,392800.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,120.0,23.0,1,4,6,1,3,4548.62
02122,1,1042.0,468800.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,120.0,23.0,1,4,5,1,3,1444.4899999999998
02122,1,5112.0,1008900.0,6.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,120.0,7.0,0,4,5,4,3,7698.849999999999
02122,0,5994.0,1114900.0,9.0,6.0,0.0,3.0,18.0,0.0,0.0,3.0,120.0,120.0,0,4,5,4,3,12910.54
02122,0,6093.0,1159100.0,12.0,3.0,0.0,3.0,18.0,0.0,0.0,3.0,115.0,2.0,1,3,5,4,3,13422.38
02122,0,5185.0,877900.0,6.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,120.0,38.0,0,3,5,4,3,10166.08
02122,0,967.0,295000.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,155.0,44.0,0,3,6,1,3,3416.1
02122,0,967.0,311100.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,155.0,44.0,0,3,6,1,3,3602.54
02122,0,967.0,323200.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,155.0,44.0,0,3,6,1,3,3742.66
02122,0,5461.0,1085000.0,7.0,3.0,0.0,3.0,16.0,0.0,0.0,3.0,100.0,23.0,0,4,6,4,3,12564.3
02122,1,6564.0,1116200.0,9.0,3.0,0.0,3.0,18.0,0.0,2.0,3.0,120.0,23.0,0,3,5,4,3,8941.380000000001
02122,0,954.0,463900.0,3.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,120.0,6.0,1,3,5,1,3,5371.96
02122,1,954.0,477400.0,3.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,120.0,120.0,1,3,5,1,3,1544.08
02122,1,954.0,486600.0,3.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,120.0,120.0,1,3,5,1,3,1650.6099999999997
02122,1,5640.0,1141200.0,10.0,4.0,0.0,3.0,17.0,0.0,3.0,3.0,120.0,2.0,0,3,6,4,3,9230.880000000001
02122,0,5640.0,1237700.0,9.0,4.0,0.0,3.0,15.0,0.0,4.0,3.0,120.0,7.0,0,4,6,4,3,14332.57
02122,0,5640.0,1296600.0,6.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,120.0,8.0,0,4,6,4,3,15014.63
02122,0,5598.0,1029900.0,6.0,3.0,0.0,3.0,15.0,0.0,4.0,3.0,125.0,5.0,0,3,6,4,3,11926.24
02122,0,5772.0,969900.0,9.0,3.0,0.0,3.0,10.0,0.0,0.0,3.0,95.0,95.0,0,3,6,4,3,11231.44
02122,1,4731.0,888200.0,6.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,120.0,120.0,0,3,5,4,3,6301.14
02122,0,6156.0,1197300.0,12.0,3.0,0.0,3.0,20.0,0.0,0.0,3.0,120.0,120.0,0,3,6,4,3,13864.73
02122,0,1329.0,283100.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,120.0,14.0,0,3,6,1,3,3278.3
02122,0,1320.0,373600.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0,120.0,39.0,0,3,6,1,3,4326.29
02122,0,1320.0,383600.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,3.0,120.0,39.0,0,3,6,1,3,4442.09
02122,0,5261.0,1096600.0,9.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,120.0,2.0,0,3,5,4,3,12698.63
02122,0,5277.0,888800.0,6.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,115.0,115.0,0,3,5,4,3,10292.3
02122,0,5277.0,1122300.0,6.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,120.0,120.0,1,3,5,4,3,12996.23
02122,0,5319.0,876300.0,6.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,115.0,23.0,0,3,6,4,3,10147.55
02122,0,5319.0,1014600.0,6.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,120.0,25.0,0,3,6,4,3,11749.07
02122,1,5988.0,1007300.0,6.0,3.0,1.0,1.0,12.0,5.0,1.0,2.5,125.0,3.0,0,4,5,2,3,7680.320000000001
02122,1,6369.0,862000.0,5.0,2.0,0.0,2.0,11.0,0.0,4.0,2.0,105.0,22.0,0,3,6,3,3,5997.749999999999
02122,0,4156.0,824400.0,8.0,2.0,0.0,2.0,12.0,0.0,2.0,2.0,105.0,105.0,0,3,6,3,3,9546.55
02122,1,6000.0,1004100.0,9.0,3.0,0.0,3.0,18.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,3,7643.259999999999
02122,1,5862.0,1003300.0,9.0,3.0,0.0,3.0,18.0,0.0,2.0,3.0,120.0,120.0,0,3,6,4,3,7633.999999999999
02122,1,1092.0,428300.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,120.0,7.0,1,4,5,1,3,975.5
02122,0,1092.0,444400.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0,120.0,7.0,1,4,5,1,3,5146.15
02122,1,1108.0,455500.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,3.0,120.0,7.0,1,4,5,1,3,1290.4799999999996
02122,1,5421.0,991000.0,8.0,3.0,0.0,3.0,17.0,0.0,2.0,3.0,120.0,120.0,0,3,6,4,3,7491.570000000001
02122,0,5421.0,1034600.0,8.0,3.0,0.0,3.0,17.0,0.0,2.0,3.0,120.0,22.0,0,3,6,4,3,11980.67
02122,0,1001.0,431700.0,1.0,1.0,1.0,1.0,5.0,0.0,2.0,1.0,8.0,8.0,1,3,5,1,3,4999.09
02122,1,1015.0,523800.0,3.0,2.0,0.0,1.0,5.0,0.0,2.0,2.0,8.0,8.0,1,3,5,1,3,2081.3900000000003
02122,1,1015.0,533800.0,3.0,2.0,0.0,1.0,5.0,0.0,2.0,3.0,8.0,8.0,1,3,5,1,3,2197.1899999999996
02122,0,5549.0,1229300.0,8.0,6.0,0.0,3.0,17.0,0.0,6.0,3.0,120.0,6.0,0,4,6,4,3,14235.29
02122,0,5743.0,958500.0,8.0,3.0,0.0,3.0,17.0,0.0,0.0,3.0,120.0,120.0,0,3,5,4,3,11099.43
02122,1,5719.0,1074700.0,8.0,3.0,0.0,3.0,17.0,0.0,0.0,3.0,120.0,28.0,0,3,5,4,3,8460.810000000001
02122,0,5436.0,967200.0,8.0,3.0,0.0,3.0,17.0,0.0,1.0,3.0,125.0,125.0,0,3,5,4,3,11200.18
02122,1,1054.0,432400.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,1.0,120.0,6.0,1,4,5,1,3,1022.9799999999996
02122,0,1083.0,445300.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,2.0,120.0,6.0,1,4,5,1,3,5156.57
02122,0,1089.0,455700.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,3.0,120.0,6.0,1,4,5,1,3,5277.01
02122,1,4696.0,651900.0,6.0,2.0,1.0,1.0,9.0,1.0,2.0,2.5,115.0,7.0,1,3,6,2,3,3564.79
02122,0,1542.0,294300.0,2.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0,121.0,121.0,0,3,6,1,3,3407.99
02122,1,2384.0,451600.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,2.0,121.0,4.0,0,3,6,1,3,1245.3100000000004
02122,1,4554.0,600800.0,6.0,2.0,0.0,1.0,8.0,1.0,0.0,2.0,125.0,125.0,0,3,6,2,3,2973.05
02122,0,5412.0,804700.0,7.0,3.0,0.0,2.0,14.0,0.0,0.0,2.5,105.0,105.0,0,3,6,3,3,9318.43
02122,1,4375.0,547500.0,6.0,1.0,1.0,1.0,10.0,0.0,0.0,2.0,115.0,115.0,0,3,6,2,3,2355.84
02122,0,6051.0,510000.0,5.0,2.0,0.0,1.0,10.0,2.0,1.0,2.5,120.0,7.0,0,3,6,2,3,5905.8
02122,1,5758.0,727100.0,7.0,2.0,0.0,2.0,13.0,0.0,0.0,2.5,120.0,120.0,0,3,6,3,3,4435.599999999999
02122,1,6399.0,998600.0,7.0,2.0,2.0,2.0,15.0,0.0,4.0,2.5,120.0,120.0,0,4,6,3,3,7579.570000000001
02122,1,1440.0,353900.0,3.0,1.0,1.0,1.0,6.0,0.0,0.0,2.0,120.0,120.0,0,3,6,1,3,113.96000000000004
02122,1,2100.0,412500.0,4.0,1.0,1.0,1.0,7.0,0.0,0.0,2.0,120.0,120.0,0,3,6,1,3,792.54
02122,0,5627.0,732100.0,6.0,2.0,0.0,2.0,14.0,0.0,1.0,2.5,120.0,120.0,0,3,6,3,3,8477.72
02122,0,5357.0,934100.0,5.0,2.0,0.0,2.0,11.0,2.0,4.0,2.5,120.0,120.0,0,4,6,3,3,10816.88
02122,1,4686.0,621300.0,7.0,2.0,0.0,1.0,11.0,1.0,0.0,2.5,115.0,115.0,0,3,6,2,3,3210.4399999999996
02122,0,6155.0,1231200.0,8.0,4.0,1.0,3.0,14.0,2.0,4.0,3.0,150.0,8.0,0,4,5,4,3,14257.3
02122,1,2835.0,717000.0,4.0,2.0,0.0,1.0,7.0,0.0,0.0,2.0,135.0,8.0,0,4,6,2,3,4318.650000000001
02122,1,3819.0,526200.0,4.0,1.0,0.0,1.0,9.0,0.0,0.0,2.0,250.0,250.0,0,3,6,2,3,2109.1800000000003
02122,0,5817.0,1127600.0,9.0,3.0,0.0,3.0,18.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,3,13057.61
02122,1,5298.0,1029900.0,8.0,3.0,0.0,3.0,17.0,0.0,0.0,3.0,120.0,120.0,0,3,5,4,3,7942.03
02122,1,5658.0,999600.0,9.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,120.0,28.0,0,3,5,4,3,7591.150000000001
02122,1,5467.0,971100.0,5.0,2.0,0.0,2.0,10.0,1.0,6.0,2.0,105.0,2.0,0,3,6,3,3,7261.12
02122,1,1180.0,409200.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,90.0,20.0,1,4,6,1,3,754.3199999999997
02122,0,1034.0,381700.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,90.0,20.0,0,4,6,1,3,4420.09
02122,0,618.0,291500.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,90.0,20.0,0,4,6,1,3,3375.57
02122,0,878.0,330800.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,90.0,20.0,0,4,6,1,3,3830.66
02122,1,777.0,306000.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,3.0,90.0,2.0,2,4,4,1,3,-440.73
02122,1,927.0,430800.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,3.0,90.0,20.0,1,4,6,1,3,1004.4499999999998
02122,1,5521.0,1000100.0,8.0,3.0,0.0,3.0,17.0,0.0,3.0,3.0,97.0,97.0,0,3,6,4,3,7596.94
02122,1,5773.0,988800.0,9.0,3.0,0.0,3.0,18.0,0.0,4.0,3.0,120.0,120.0,0,3,6,4,3,7466.089999999999
02122,0,5682.0,1025100.0,9.0,3.0,0.0,3.0,18.0,0.0,0.0,3.0,120.0,120.0,0,3,6,4,3,11870.66
02122,1,3958.0,663100.0,3.0,1.0,0.0,1.0,6.0,1.0,2.0,1.0,75.0,22.0,0,3,6,2,3,3694.4799999999996
02122,0,1450.0,496400.0,3.0,2.0,0.0,1.0,6.0,0.0,1.0,1.0,19.0,19.0,1,3,5,1,3,5748.31
02122,0,1359.0,503000.0,3.0,2.0,0.0,1.0,6.0,1.0,1.0,2.0,19.0,19.0,1,3,5,1,3,5824.74
02122,1,2856.0,602800.0,3.0,1.0,0.0,1.0,5.0,1.0,2.0,1.0,75.0,33.0,0,3,5,2,3,2996.21
02122,1,3146.0,597600.0,3.0,2.0,0.0,1.0,7.0,1.0,1.0,1.0,75.0,8.0,0,3,6,2,3,2935.99
02122,1,2819.0,708200.0,4.0,1.0,1.0,1.0,7.0,2.0,4.0,2.0,80.0,80.0,0,3,6,2,3,4216.740000000001
02122,1,5091.0,1138300.0,5.0,2.0,0.0,2.0,11.0,3.0,6.0,2.0,145.0,145.0,0,3,6,3,3,9197.3
02122,1,4034.0,664300.0,5.0,2.0,0.0,1.0,9.0,0.0,6.0,2.0,100.0,100.0,0,3,6,2,3,3708.38
02122,0,6536.0,693500.0,8.0,3.0,0.0,2.0,14.0,4.0,6.0,2.0,105.0,105.0,0,2,6,3,3,8030.73
02122,1,4145.0,1003900.0,5.0,1.0,1.0,1.0,11.0,3.0,4.0,2.0,125.0,16.0,0,4,6,2,3,7640.95
02122,0,5016.0,917800.0,9.0,2.0,1.0,2.0,12.0,0.0,2.0,2.5,145.0,145.0,0,3,6,3,3,10628.12
02122,1,4382.0,1103800.0,7.0,3.0,1.0,2.0,11.0,1.0,4.0,2.5,145.0,3.0,0,4,6,2,3,8797.79
02122,0,3924.0,664700.0,6.0,3.0,0.0,2.0,12.0,0.0,4.0,2.5,125.0,15.0,1,3,5,3,3,7697.23
02122,0,6073.0,944900.0,11.0,3.0,0.0,3.0,17.0,0.0,0.0,3.0,105.0,105.0,0,3,6,4,3,10941.94
02122,0,6130.0,969300.0,11.0,3.0,0.0,3.0,17.0,0.0,0.0,3.0,105.0,27.0,0,3,5,4,3,11224.49
02122,0,6126.0,982500.0,11.0,3.0,1.0,3.0,17.0,0.0,0.0,3.0,107.0,15.0,0,3,6,4,3,11377.35
02122,0,5784.0,938400.0,11.0,6.0,0.0,3.0,17.0,0.0,0.0,3.0,107.0,16.0,0,3,6,4,3,10866.67
02125,1,5872.0,1081100.0,9.0,3.0,0.0,3.0,18.0,0.0,3.0,3.0,120.0,33.0,0,3,6,4,3,8534.919999999998
02125,0,4210.0,833200.0,4.0,3.0,0.0,3.0,10.0,0.0,4.0,2.5,135.0,2.0,2,3,6,4,3,9648.46
02125,1,3958.0,560600.0,4.0,3.0,0.0,2.0,9.0,0.0,6.0,2.0,135.0,135.0,0,3,6,3,3,2507.5299999999997
02125,1,5927.0,719500.0,6.0,2.0,0.0,2.0,12.0,0.0,2.0,2.0,120.0,25.0,0,3,5,3,3,4347.599999999999
02125,0,5112.0,809500.0,8.0,4.0,0.0,2.0,12.0,0.0,3.0,2.0,120.0,7.0,1,3,5,3,3,9374.01
02125,1,5590.0,517600.0,4.0,2.0,0.0,2.0,13.0,0.0,2.0,2.0,22.0,22.0,0,4,6,3,3,2009.5900000000001
02125,0,5902.0,1008600.0,8.0,3.0,0.0,3.0,15.0,0.0,8.0,2.0,135.0,13.0,0,3,6,4,3,11679.59
02125,1,2268.0,372500.0,4.0,3.0,0.0,2.0,7.0,1.0,0.0,3.0,135.0,27.0,0,3,6,3,3,329.35000000000036
02125,0,2436.0,687000.0,4.0,3.0,1.0,2.0,9.0,1.0,0.0,3.0,144.0,2.0,0,3,6,3,3,7955.46
02125,0,2268.0,563300.0,3.0,3.0,0.0,2.0,7.0,0.0,0.0,3.0,126.0,23.0,0,3,6,3,3,6523.01
