own_occ,gross_area,total_value,gross_tax,bed_rms,full_bth,hlf_bth,tt_rms,kitchens,fireplaces,num_parking,floor_number,building_age,remodel_age,ac_quality,overall_condition_ranking,heat_type_rank,property_rank,zipcode_rank
0,965.0,445300.0,5156.57,2.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,100.0,40.0,0,3,6,2,1
0,970.0,539000.0,6241.62,3.0,1.0,0.0,5.0,1.0,0.0,0.0,2.0,100.0,4.0,0,3,6,2,1
0,570.0,328900.0,3808.66,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,100.0,40.0,1,3,6,2,1
0,520.0,319600.0,3700.97,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,100.0,40.0,1,3,6,2,1
0,775.0,412600.0,4777.91,2.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,100.0,40.0,1,3,6,2,1
0,695.0,397400.0,4601.89,2.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,100.0,40.0,1,3,6,2,1
0,965.0,464700.0,5381.23,2.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,100.0,40.0,1,3,6,2,1
0,970.0,453000.0,5245.74,2.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,100.0,40.0,0,3,6,2,1
0,570.0,333400.0,3860.77,1.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,100.0,40.0,0,3,6,2,1
0,520.0,324600.0,3758.87,1.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,100.0,40.0,0,3,6,2,1
0,775.0,460400.0,5331.43,2.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,100.0,4.0,1,3,6,2,1
0,695.0,403100.0,4667.9,2.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,100.0,40.0,0,3,6,2,1
0,965.0,465400.0,5389.33,2.0,1.0,0.0,4.0,1.0,0.0,0.0,4.0,100.0,40.0,0,3,6,2,1
0,970.0,466400.0,5400.91,2.0,1.0,0.0,4.0,1.0,0.0,0.0,4.0,100.0,40.0,0,3,6,2,1
0,520.0,334700.0,3875.83,1.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,100.0,40.0,0,3,6,2,1
0,570.0,343500.0,3977.73,1.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,100.0,40.0,0,3,6,2,1
0,775.0,425200.0,4923.82,2.0,1.0,0.0,4.0,1.0,0.0,0.0,4.0,100.0,40.0,0,3,6,2,1
0,695.0,413200.0,4784.86,2.0,1.0,0.0,4.0,1.0,0.0,0.0,4.0,100.0,40.0,0,3,6,2,1
0,965.0,475500.0,5506.29,2.0,1.0,0.0,4.0,1.0,0.0,0.0,5.0,100.0,40.0,0,3,6,2,1
0,970.0,476400.0,5516.71,2.0,1.0,0.0,4.0,1.0,0.0,0.0,5.0,100.0,40.0,0,3,6,2,1
0,520.0,344700.0,3991.63,1.0,1.0,0.0,3.0,1.0,0.0,0.0,5.0,100.0,40.0,0,3,6,2,1
0,570.0,353500.0,4093.53,1.0,1.0,0.0,3.0,1.0,0.0,0.0,5.0,100.0,40.0,0,3,6,2,1
0,775.0,435200.0,5039.62,2.0,1.0,0.0,4.0,1.0,0.0,0.0,5.0,100.0,40.0,0,3,6,2,1
0,695.0,423200.0,4900.66,2.0,1.0,0.0,4.0,1.0,0.0,0.0,5.0,100.0,40.0,0,3,6,2,1
0,965.0,593100.0,6868.1,3.0,1.0,0.0,5.0,1.0,0.0,0.0,6.0,100.0,6.0,0,3,6,2,1
0,970.0,486500.0,5633.67,2.0,1.0,0.0,4.0,1.0,0.0,0.0,6.0,100.0,40.0,0,3,6,2,1
0,520.0,379500.0,4394.61,1.0,1.0,0.0,3.0,1.0,0.0,1.0,6.0,100.0,40.0,0,3,6,2,1
0,570.0,363600.0,4210.49,1.0,1.0,0.0,3.0,1.0,0.0,0.0,6.0,100.0,40.0,0,3,6,2,1
0,775.0,448700.0,5195.95,2.0,1.0,0.0,4.0,1.0,0.0,0.0,6.0,100.0,40.0,0,3,6,2,1
1,695.0,394300.0,4565.99,1.0,1.0,0.0,4.0,1.0,0.0,0.0,6.0,100.0,40.0,0,3,6,2,1
1,4904.0,1539800.0,17830.88,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,6,4,1
1,4944.0,1505800.0,17437.16,7.0,4.0,0.0,14.0,3.0,0.0,0.0,3.0,110.0,110.0,0,3,6,4,1
1,904.0,463400.0,5366.17,2.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,110.0,40.0,0,3,6,2,1
1,948.0,455600.0,5275.84,2.0,1.0,0.0,5.0,1.0,0.0,0.0,2.0,110.0,40.0,0,3,6,2,1
0,948.0,465600.0,5391.65,2.0,1.0,0.0,5.0,1.0,0.0,0.0,3.0,110.0,40.0,0,3,6,2,1
1,2024.0,1111600.0,12872.32,5.0,3.0,0.0,8.0,3.0,0.0,0.0,2.0,57.0,57.0,0,3,3,4,1
1,1884.0,720600.0,8344.54,3.0,1.0,0.0,6.0,1.0,1.0,1.0,2.0,90.0,90.0,0,3,6,1,1
1,3995.0,1216400.0,14085.91,4.0,2.0,1.0,10.0,1.0,0.0,0.0,2.0,105.0,26.0,1,3,6,1,1
0,5889.0,1538100.0,17811.2,8.0,3.0,0.0,16.0,2.0,2.0,2.0,2.0,95.0,9.0,0,4,6,3,1
1,5090.0,1281500.0,14839.77,6.0,2.0,0.0,12.0,2.0,1.0,2.0,2.0,95.0,24.0,1,3,6,3,1
1,6356.0,1463500.0,16947.33,8.0,4.0,0.0,17.0,2.0,2.0,3.0,2.5,95.0,95.0,0,3,5,3,1
1,6576.0,1236800.0,14322.14,5.0,4.0,0.0,15.0,1.0,0.0,3.0,2.5,126.0,126.0,0,3,6,1,1
1,1085.0,587700.0,6805.56,2.0,1.0,0.0,5.0,1.0,1.0,0.0,1.0,105.0,105.0,0,3,6,2,1
1,1018.0,633600.0,7337.08,2.0,1.0,0.0,5.0,1.0,1.0,1.0,2.0,105.0,105.0,0,3,6,2,1
1,1067.0,450100.0,5212.15,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,105.0,105.0,0,3,6,2,1
1,5982.0,1073400.0,12429.97,5.0,2.0,0.0,10.0,2.0,2.0,1.0,2.0,105.0,105.0,0,3,6,3,1
0,5997.0,1616400.0,18717.91,10.0,4.0,0.0,15.0,2.0,1.0,0.0,2.5,105.0,105.0,0,3,6,3,2
0,5805.0,1434500.0,16611.51,5.0,3.0,0.0,13.0,3.0,0.0,1.0,2.5,105.0,11.0,0,3,6,4,2
1,5203.0,1217700.0,14100.96,8.0,2.0,0.0,12.0,2.0,0.0,6.0,2.0,115.0,115.0,0,3,6,3,2
0,8576.0,1982800.0,22960.82,6.0,3.0,0.0,16.0,3.0,0.0,6.0,2.5,115.0,115.0,0,3,6,4,2
1,6412.0,1262200.0,14616.27,3.0,2.0,1.0,9.0,1.0,1.0,4.0,1.5,115.0,9.0,1,3,6,1,2
0,4415.0,1115800.0,12920.96,6.0,2.0,0.0,12.0,2.0,0.0,2.0,2.0,105.0,21.0,0,3,6,3,2
0,3869.0,1026000.0,11881.08,4.0,2.0,2.0,11.0,2.0,0.0,4.0,2.0,105.0,6.0,0,3,6,3,1
1,5088.0,1020400.0,11816.23,4.0,2.0,0.0,10.0,2.0,0.0,5.0,2.0,105.0,105.0,0,3,6,3,2
1,2996.0,926400.0,10727.71,3.0,1.0,0.0,7.0,1.0,1.0,2.0,2.0,100.0,100.0,1,3,6,1,2
1,2744.0,768700.0,8901.54,4.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,95.0,95.0,0,3,6,1,2
1,2632.0,945200.0,10945.41,4.0,2.0,0.0,7.0,1.0,1.0,1.0,2.0,99.0,27.0,1,3,6,1,1
1,3992.0,1014100.0,11743.27,5.0,1.0,1.0,9.0,1.0,1.0,4.0,2.0,95.0,15.0,0,3,6,1,1
0,5805.0,1233200.0,14280.46,4.0,3.0,0.0,14.0,2.0,0.0,9.0,2.0,95.0,95.0,1,3,6,3,2
0,7334.0,1541000.0,17844.78,6.0,3.0,0.0,16.0,2.0,2.0,9.0,2.0,117.0,15.0,0,3,6,3,2
1,4127.0,1165100.0,13491.85,5.0,1.0,1.0,9.0,1.0,1.0,4.0,2.0,95.0,95.0,0,3,6,1,2
0,6908.0,1226200.0,14199.4,6.0,2.0,0.0,12.0,2.0,0.0,4.0,2.0,95.0,95.0,0,3,6,3,2
0,6908.0,1342400.0,15544.99,6.0,2.0,1.0,14.0,2.0,0.0,4.0,2.0,95.0,95.0,0,3,6,3,2
0,4138.0,1001900.0,11602.0,5.0,2.0,0.0,11.0,2.0,0.0,6.0,2.0,95.0,16.0,0,3,6,3,2
0,8105.0,1804200.0,20892.64,8.0,6.0,0.0,17.0,3.0,0.0,2.0,1.0,109.0,2.0,1,4,6,4,2
1,4200.0,1172300.0,13575.23,5.0,2.0,0.0,11.0,2.0,2.0,7.0,2.0,95.0,95.0,0,3,6,3,1
0,4482.0,1288500.0,14920.83,6.0,3.0,0.0,12.0,2.0,2.0,6.0,2.0,95.0,27.0,0,3,6,3,1
1,7437.0,1308100.0,15147.79,5.0,2.0,1.0,10.0,1.0,1.0,3.0,2.0,115.0,115.0,0,3,6,1,1
0,4176.0,1176100.0,13619.24,5.0,2.0,0.0,11.0,2.0,2.0,2.0,2.0,95.0,15.0,0,3,6,3,1
1,5468.0,1075600.0,12455.44,5.0,2.0,0.0,12.0,2.0,2.0,4.0,2.0,111.0,111.0,0,3,6,3,1
0,3912.0,1072300.0,12417.23,6.0,3.0,1.0,10.0,1.0,0.0,1.0,2.0,100.0,2.0,0,3,6,1,1
1,2189.0,693400.0,8029.57,2.0,2.0,0.0,8.0,1.0,0.0,1.0,1.0,125.0,8.0,0,3,6,2,1
0,2709.0,602800.0,6980.42,3.0,1.0,0.0,7.0,1.0,0.0,1.0,2.0,125.0,37.0,0,3,6,2,1
0,4260.0,998600.0,11563.79,6.0,3.0,0.0,8.0,2.0,0.0,0.0,2.5,65.0,65.0,0,3,6,3,1
1,3039.0,919800.0,10651.28,4.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,105.0,105.0,1,3,5,1,1
0,4420.0,1302700.0,15085.27,6.0,4.0,0.0,16.0,2.0,0.0,6.0,2.0,75.0,75.0,1,3,5,3,1
1,1250.0,514800.0,5961.38,3.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,160.0,43.0,0,3,6,2,1
1,1436.0,490700.0,5682.3,2.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,160.0,43.0,0,3,6,2,1
1,2601.0,850600.0,9849.94,3.0,2.0,0.0,10.0,1.0,2.0,2.0,2.0,160.0,11.0,0,3,6,2,1
1,4332.0,1294200.0,14986.83,6.0,2.0,2.0,12.0,2.0,0.0,5.0,2.0,56.0,56.0,1,3,5,3,1
1,4132.0,1162000.0,13455.96,6.0,3.0,0.0,12.0,2.0,0.0,6.0,2.0,95.0,95.0,0,3,6,3,1
1,4620.0,1087500.0,12593.25,5.0,2.0,0.0,11.0,2.0,0.0,4.0,2.0,95.0,95.0,0,3,6,3,1
0,4814.0,1164600.0,13486.07,4.0,4.0,0.0,12.0,2.0,0.0,5.0,2.0,95.0,95.0,0,3,6,3,1
0,5199.0,1183000.0,13699.14,7.0,3.0,0.0,10.0,2.0,2.0,6.0,2.0,95.0,95.0,0,3,6,3,1
1,4368.0,1271500.0,14723.97,6.0,2.0,2.0,10.0,2.0,0.0,4.0,2.0,75.0,75.0,1,3,6,3,1
1,4426.0,1362700.0,15780.06,6.0,2.0,2.0,10.0,2.0,0.0,4.0,2.0,57.0,14.0,1,3,6,3,1
0,3914.0,1074500.0,12442.71,5.0,2.0,0.0,13.0,2.0,2.0,6.0,2.0,105.0,105.0,0,3,6,3,1
1,5186.0,1273600.0,14748.28,6.0,2.0,0.0,12.0,2.0,2.0,6.0,2.0,95.0,49.0,0,3,6,3,1
0,4016.0,1533900.0,17762.56,8.0,3.0,1.0,13.0,3.0,0.0,8.0,2.0,100.0,9.0,0,3,6,4,1
1,4144.0,1136400.0,13159.51,5.0,2.0,0.0,11.0,2.0,0.0,4.0,2.0,105.0,105.0,0,3,5,3,1
0,4066.0,1144500.0,13253.31,5.0,2.0,0.0,11.0,2.0,0.0,4.0,2.0,95.0,95.0,0,3,6,3,1
0,4144.0,1086000.0,12575.88,5.0,2.0,0.0,9.0,2.0,0.0,4.0,2.0,95.0,95.0,0,3,6,3,1
0,3988.0,1111300.0,12868.85,5.0,2.0,0.0,11.0,2.0,0.0,5.0,2.0,95.0,95.0,0,3,6,3,1
0,2609.0,984600.0,11401.67,4.0,2.0,0.0,10.0,2.0,0.0,3.0,2.0,35.0,35.0,0,3,6,3,1
0,5012.0,1484400.0,17189.35,6.0,3.0,0.0,15.0,3.0,0.0,5.0,2.5,115.0,115.0,0,3,6,4,1
0,3902.0,1064500.0,12326.91,4.0,2.0,0.0,11.0,2.0,0.0,4.0,2.0,105.0,26.0,0,3,6,3,1
0,4308.0,1117000.0,12934.86,6.0,2.0,0.0,12.0,2.0,1.0,4.0,2.0,105.0,105.0,0,3,6,3,1
0,3946.0,1054800.0,12214.58,6.0,2.0,0.0,11.0,2.0,0.0,5.0,2.0,105.0,105.0,0,3,6,3,1
1,3988.0,989800.0,11461.88,5.0,2.0,0.0,11.0,2.0,0.0,6.0,2.0,95.0,95.0,0,3,6,3,1
1,3988.0,1089500.0,12616.41,5.0,2.0,0.0,11.0,2.0,0.0,4.0,2.0,95.0,17.0,0,3,6,3,1
0,3988.0,1058100.0,12252.8,5.0,2.0,0.0,11.0,2.0,0.0,3.0,2.0,95.0,95.0,0,3,6,3,1
0,3988.0,1036200.0,11999.2,5.0,2.0,0.0,11.0,2.0,0.0,4.0,2.0,95.0,95.0,0,3,6,3,1
0,3988.0,1125600.0,13034.45,5.0,2.0,0.0,11.0,2.0,0.0,4.0,2.0,95.0,95.0,1,3,6,3,1
0,3988.0,1090000.0,12622.2,5.0,2.0,0.0,11.0,2.0,0.0,4.0,2.0,95.0,95.0,0,3,6,3,1
1,1190.0,559600.0,6480.16,2.0,1.0,0.0,6.0,1.0,0.0,1.0,2.0,95.0,55.0,0,3,6,2,1
0,1020.0,517500.0,5992.65,2.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,95.0,55.0,0,3,6,2,1
1,4008.0,1098200.0,12717.15,5.0,2.0,0.0,11.0,2.0,0.0,5.0,2.0,95.0,95.0,0,3,6,3,1
0,5541.0,1076100.0,12461.24,5.0,2.0,0.0,11.0,2.0,0.0,2.0,2.0,95.0,95.0,0,3,6,3,1
0,4268.0,1111600.0,12872.33,6.0,2.0,0.0,12.0,2.0,0.0,4.0,2.0,95.0,95.0,0,3,6,3,1
0,4184.0,1088500.0,12604.83,4.0,2.0,0.0,13.0,2.0,0.0,4.0,2.0,95.0,95.0,0,3,6,3,1
0,5324.0,1161900.0,13454.8,5.0,3.0,0.0,11.0,2.0,0.0,4.0,2.0,95.0,24.0,0,3,6,3,1
0,4092.0,1012600.0,11725.91,6.0,2.0,0.0,11.0,2.0,0.0,4.0,2.0,95.0,95.0,0,3,6,3,1
0,4364.0,1180600.0,13671.35,5.0,2.0,0.0,11.0,2.0,0.0,2.0,2.0,95.0,4.0,0,4,6,3,1
0,4226.0,1179700.0,13660.93,5.0,2.0,0.0,11.0,2.0,0.0,2.0,2.0,95.0,11.0,1,3,5,3,1
0,4226.0,1193800.0,13824.2,6.0,3.0,0.0,13.0,2.0,0.0,2.0,2.0,95.0,21.0,0,3,6,3,1
0,4154.0,1067900.0,12366.28,5.0,2.0,0.0,11.0,2.0,0.0,4.0,2.0,95.0,95.0,0,3,6,3,1
0,4142.0,1140300.0,13204.67,7.0,2.0,0.0,9.0,2.0,0.0,4.0,2.0,95.0,95.0,0,3,6,3,1
0,4154.0,1064400.0,12325.75,4.0,2.0,0.0,11.0,2.0,0.0,3.0,2.0,95.0,95.0,0,3,6,3,1
1,6028.0,1200100.0,13897.15,5.0,3.0,0.0,13.0,2.0,0.0,6.0,2.0,95.0,95.0,0,3,6,3,1
0,4112.0,1004300.0,11629.79,5.0,2.0,0.0,9.0,2.0,0.0,5.0,2.0,115.0,115.0,0,3,6,3,1
1,2769.0,786800.0,9111.14,2.0,2.0,0.0,7.0,1.0,1.0,2.0,1.5,90.0,18.0,0,3,6,1,1
0,3960.0,1313100.0,15205.7,8.0,6.0,0.0,15.0,2.0,0.0,6.0,2.0,83.0,11.0,1,4,5,3,1
0,2576.0,862900.0,9992.38,2.0,2.0,0.0,8.0,2.0,0.0,4.0,1.0,65.0,11.0,0,3,5,3,1
1,4401.0,1081200.0,12520.29,6.0,2.0,0.0,10.0,2.0,0.0,4.0,2.0,95.0,95.0,0,3,5,3,1
0,1279.0,766500.0,8876.07,3.0,2.0,1.0,5.0,1.0,0.0,1.0,3.0,22.0,21.0,1,4,5,2,1
1,1448.0,824000.0,9541.92,3.0,2.0,1.0,5.0,1.0,0.0,1.0,3.0,22.0,21.0,1,4,5,2,1
1,4476.0,1073000.0,12425.34,6.0,2.0,0.0,12.0,2.0,0.0,2.0,2.0,119.0,26.0,0,3,6,3,1
1,1150.0,488300.0,5654.51,2.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,95.0,28.0,0,3,5,2,1
1,1920.0,787600.0,9120.4,4.0,2.0,0.0,8.0,1.0,0.0,1.0,2.0,95.0,28.0,0,3,5,2,1
1,4008.0,1081700.0,12526.08,5.0,2.0,0.0,12.0,2.0,0.0,4.0,2.0,95.0,95.0,0,3,6,3,1
0,4907.0,1353200.0,15670.06,7.0,3.0,0.0,14.0,2.0,0.0,4.0,2.0,95.0,95.0,0,3,6,3,1
0,1015.0,480600.0,5565.35,2.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,125.0,37.0,0,3,6,2,1
1,1541.0,690200.0,7992.51,4.0,1.0,1.0,7.0,1.0,0.0,1.0,2.0,125.0,4.0,1,3,6,2,1
1,4042.0,846800.0,9805.94,4.0,2.0,0.0,13.0,2.0,0.0,5.0,2.0,95.0,95.0,0,3,6,3,1
0,4060.0,1245600.0,14424.05,5.0,2.0,0.0,11.0,2.0,0.0,4.0,2.0,100.0,17.0,1,4,6,3,1
0,6640.0,1346700.0,15594.79,8.0,2.0,2.0,16.0,2.0,2.0,6.0,2.0,95.0,2.0,0,3,6,3,1
1,5580.0,1101000.0,12749.58,4.0,2.0,0.0,8.0,2.0,0.0,5.0,2.0,100.0,100.0,0,3,6,3,1
1,5318.0,1141200.0,13215.09,4.0,2.0,0.0,12.0,2.0,0.0,8.0,2.0,100.0,100.0,0,3,6,3,1
1,4126.0,1084200.0,12555.03,5.0,2.0,0.0,11.0,2.0,0.0,4.0,2.0,100.0,100.0,0,3,6,3,1
1,4794.0,1096100.0,12692.83,6.0,1.0,1.0,12.0,2.0,0.0,3.0,2.5,140.0,140.0,0,3,6,1,1
0,5424.0,1234200.0,14292.04,8.0,3.0,0.0,14.0,2.0,0.0,8.0,2.0,100.0,100.0,0,3,6,3,1
1,4066.0,1123900.0,13014.76,5.0,2.0,0.0,12.0,2.0,0.0,6.0,2.0,100.0,100.0,0,3,6,3,1
0,1575.0,688500.0,7972.83,2.0,2.0,0.0,7.0,1.0,0.0,1.0,2.0,110.0,4.0,0,4,6,2,1
0,2585.0,875000.0,10132.5,5.0,2.0,0.0,10.0,1.0,0.0,1.0,2.0,110.0,22.0,0,4,6,2,1
0,5400.0,1434200.0,16608.04,6.0,4.0,1.0,12.0,3.0,0.0,6.0,2.0,95.0,2.0,0,4,6,4,1
0,6070.0,1393800.0,16140.2,3.0,3.0,0.0,12.0,3.0,0.0,6.0,2.5,125.0,125.0,0,3,6,4,1
0,5148.0,1198400.0,13877.47,6.0,2.0,1.0,11.0,2.0,0.0,8.0,2.5,115.0,115.0,0,3,6,3,1
0,5295.0,1224300.0,14177.39,6.0,3.0,0.0,14.0,2.0,0.0,6.0,2.0,114.0,16.0,0,3,6,3,1
0,6147.0,1263900.0,14635.96,10.0,3.0,1.0,14.0,2.0,0.0,8.0,2.0,95.0,95.0,0,3,6,3,1
0,5228.0,1461300.0,16921.85,6.0,3.0,0.0,12.0,3.0,0.0,4.0,2.5,117.0,7.0,2,3,6,4,1
0,5476.0,1097900.0,12713.68,5.0,2.0,1.0,12.0,2.0,0.0,4.0,2.0,90.0,90.0,0,3,6,3,1
1,4960.0,1073600.0,12432.28,4.0,3.0,0.0,12.0,2.0,2.0,1.0,2.0,95.0,25.0,0,3,6,3,1
0,5587.0,1149100.0,13306.58,5.0,3.0,0.0,12.0,2.0,0.0,6.0,2.0,98.0,98.0,0,3,6,3,1
1,2866.0,1172000.0,13571.76,3.0,2.0,1.0,7.0,1.0,1.0,4.0,2.0,18.0,18.0,1,4,6,1,1
1,5892.0,1603700.0,18570.84,6.0,3.0,0.0,14.0,3.0,0.0,8.0,2.0,90.0,90.0,1,3,6,4,1
0,5273.0,1297100.0,15020.42,6.0,2.0,0.0,12.0,2.0,0.0,8.0,2.0,116.0,21.0,0,3,6,3,1
0,5345.0,1398400.0,16193.47,6.0,3.0,0.0,15.0,3.0,0.0,5.0,2.5,105.0,105.0,0,3,5,4,1
0,4872.0,1443700.0,16718.05,5.0,3.0,0.0,15.0,3.0,0.0,2.0,2.5,117.0,5.0,0,3,6,4,1
0,5755.0,1222200.0,14153.08,6.0,3.0,0.0,12.0,2.0,1.0,6.0,2.0,135.0,135.0,0,3,6,3,1
1,5288.0,1183300.0,13702.61,6.0,3.0,0.0,13.0,2.0,0.0,6.0,2.0,100.0,100.0,2,3,6,3,1
0,4733.0,1171500.0,13565.97,6.0,3.0,0.0,17.0,3.0,0.0,6.0,2.0,100.0,100.0,0,3,6,4,1
1,5400.0,865900.0,10027.12,6.0,3.0,1.0,14.0,2.0,0.0,2.0,2.0,115.0,115.0,0,2,6,3,1
1,3444.0,826200.0,9567.39,4.0,2.0,0.0,10.0,2.0,0.0,2.0,2.0,96.0,96.0,0,3,6,3,1
1,4498.0,926900.0,10733.5,5.0,2.0,0.0,13.0,2.0,0.0,0.0,2.0,90.0,27.0,0,3,6,3,1
1,3954.0,1011100.0,11708.53,5.0,2.0,0.0,11.0,2.0,0.0,3.0,2.0,90.0,4.0,0,3,6,3,1
1,3762.0,1021100.0,11824.33,5.0,2.0,0.0,11.0,2.0,0.0,6.0,2.0,90.0,24.0,0,3,6,3,1
1,3822.0,978300.0,11328.71,5.0,2.0,0.0,11.0,2.0,0.0,3.0,2.0,90.0,90.0,0,3,6,3,1
0,3762.0,1063200.0,12311.86,5.0,3.0,0.0,15.0,2.0,0.0,3.0,2.0,90.0,27.0,0,3,6,3,1
0,4109.0,1074000.0,12436.92,4.0,2.0,0.0,7.0,1.0,1.0,2.0,1.0,74.0,12.0,1,3,6,1,1
0,5088.0,1489300.0,17246.09,6.0,3.0,0.0,15.0,3.0,0.0,10.0,3.0,90.0,90.0,0,3,6,4,1
0,6188.0,1547100.0,17915.42,9.0,3.0,0.0,18.0,3.0,0.0,4.0,3.0,108.0,32.0,0,3,6,4,1
0,5619.0,1368300.0,15844.91,6.0,3.0,0.0,15.0,3.0,0.0,3.0,3.0,108.0,41.0,0,3,6,4,1
1,5638.0,1435000.0,16617.3,6.0,3.0,0.0,15.0,3.0,0.0,4.0,3.0,90.0,90.0,0,3,6,4,1
0,5478.0,1319600.0,15280.97,6.0,3.0,0.0,15.0,3.0,0.0,3.0,3.0,105.0,30.0,0,3,6,4,1
0,3216.0,1090900.0,12632.62,5.0,2.0,0.0,9.0,2.0,0.0,8.0,1.0,64.0,64.0,1,3,6,3,1
1,3000.0,850200.0,9845.31,3.0,1.0,1.0,8.0,1.0,0.0,3.0,1.5,90.0,90.0,0,3,6,1,1
0,5726.0,1568400.0,18162.07,10.0,4.0,0.0,16.0,3.0,0.0,0.0,3.0,115.0,7.0,0,3,6,4,1
0,5821.0,1489700.0,17250.73,7.0,3.0,0.0,15.0,3.0,0.0,1.0,3.0,115.0,115.0,0,3,6,4,1
0,5026.0,1312700.0,15201.07,6.0,3.0,0.0,12.0,3.0,0.0,0.0,3.0,115.0,115.0,0,3,6,4,1
1,4464.0,1282700.0,14853.66,6.0,3.0,0.0,15.0,3.0,0.0,3.0,3.0,115.0,115.0,0,3,5,4,1
1,3489.0,896100.0,10376.83,4.0,2.0,0.0,8.0,2.0,0.0,5.0,2.0,105.0,105.0,0,3,6,3,1
1,1990.0,656200.0,7598.79,4.0,1.0,1.0,6.0,1.0,0.0,3.0,1.5,115.0,115.0,1,3,5,1,1
0,2516.0,690600.0,7997.15,4.0,2.0,0.0,7.0,1.0,0.0,3.0,1.5,115.0,115.0,0,3,6,1,1
0,2297.0,889800.0,10303.88,4.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,95.0,5.0,0,3,6,1,1
1,2254.0,842400.0,9754.99,4.0,1.0,1.0,7.0,1.0,0.0,1.0,2.0,95.0,9.0,1,3,5,1,1
1,2269.0,691400.0,8006.41,4.0,1.0,0.0,7.0,1.0,1.0,2.0,2.0,95.0,12.0,2,3,6,1,1
1,5676.0,1195400.0,13842.73,4.0,3.0,0.0,13.0,2.0,0.0,7.0,2.0,85.0,4.0,0,3,6,3,1
0,4349.0,1067800.0,12365.12,5.0,2.0,0.0,11.0,2.0,0.0,3.0,2.0,85.0,34.0,0,3,6,3,1
0,4112.0,1024900.0,11868.34,4.0,2.0,0.0,10.0,2.0,0.0,4.0,2.0,85.0,85.0,0,3,6,3,1
0,4112.0,982400.0,11376.19,4.0,2.0,0.0,10.0,2.0,0.0,3.0,2.0,85.0,85.0,0,3,6,3,1
1,5736.0,1302200.0,15079.47,6.0,3.0,0.0,13.0,2.0,0.0,2.0,2.5,85.0,11.0,2,3,6,3,1
0,4352.0,1077800.0,12480.92,5.0,2.0,0.0,11.0,2.0,0.0,5.0,2.0,105.0,3.0,0,3,6,3,1
1,3752.0,1015100.0,11754.85,5.0,2.0,0.0,11.0,2.0,0.0,3.0,2.0,85.0,85.0,0,3,6,3,1
0,5134.0,1054900.0,12215.74,4.0,2.0,0.0,11.0,2.0,0.0,2.0,2.0,90.0,90.0,0,3,6,3,1
1,3792.0,1066000.0,12344.28,4.0,2.0,0.0,10.0,3.0,2.0,5.0,2.0,85.0,85.0,0,3,6,3,1
0,3670.0,1040400.0,12047.83,6.0,2.0,0.0,11.0,2.0,0.0,4.0,2.0,85.0,85.0,0,3,6,3,1
1,7082.0,1134200.0,13134.03,6.0,2.0,0.0,10.0,2.0,0.0,9.0,2.0,105.0,105.0,0,3,6,3,1
0,5333.0,1128800.0,13071.5,6.0,3.0,0.0,12.0,2.0,0.0,6.0,2.0,110.0,5.0,0,3,6,3,1
0,4794.0,1038200.0,12022.36,7.0,2.0,0.0,14.0,2.0,0.0,0.0,2.0,90.0,90.0,0,3,6,3,1
1,5518.0,1045700.0,12109.2,5.0,2.0,0.0,11.0,2.0,0.0,1.0,2.0,96.0,96.0,2,3,6,3,1
1,3706.0,931700.0,10789.08,4.0,2.0,0.0,12.0,2.0,0.0,2.0,2.0,105.0,105.0,0,3,6,3,1
0,4258.0,1127200.0,13052.98,5.0,2.0,0.0,13.0,2.0,0.0,3.0,2.0,105.0,105.0,1,3,6,3,1
1,4165.0,967300.0,11201.33,5.0,2.0,0.0,11.0,2.0,0.0,6.0,2.0,105.0,105.0,0,3,6,3,1
0,4161.0,994500.0,11516.31,5.0,2.0,0.0,9.0,2.0,0.0,6.0,2.0,105.0,105.0,0,3,6,3,1
1,4462.0,1061900.0,12296.8,5.0,3.0,0.0,11.0,1.0,1.0,2.0,2.0,105.0,5.0,0,3,6,1,1
